Feature,Epoch_1,Epoch_2,Epoch_3,Epoch_4,Epoch_5,Epoch_6,Epoch_7,Epoch_8,Epoch_9,Epoch_10,Epoch_11,Epoch_12,Epoch_13,Epoch_14,Epoch_15,Epoch_16,Epoch_17,Epoch_18,Epoch_19,Epoch_20,Epoch_21,Epoch_22,Epoch_23,Epoch_24,Epoch_25,Epoch_26,Epoch_27,Epoch_28,Epoch_29,Epoch_30,Epoch_31,Epoch_32,Epoch_33,Epoch_34,Epoch_35,Epoch_36,Epoch_37,Epoch_38,Epoch_39,Epoch_40,Epoch_41,Epoch_42,Epoch_43,Epoch_44,Epoch_45,Epoch_46,Epoch_47,Epoch_48,Epoch_49,Epoch_50,Epoch_51,Epoch_52,Epoch_53,Epoch_54,Epoch_55,Epoch_56,Epoch_57,Epoch_58,Epoch_59,Epoch_60,Epoch_61,Epoch_62,Epoch_63,Epoch_64,Epoch_65,Epoch_66,Epoch_67,Epoch_68,Epoch_69,Epoch_70,Epoch_71,Epoch_72,Epoch_73,Epoch_74,Epoch_75,Epoch_76,Epoch_77,Epoch_78,Epoch_79,Epoch_80,Epoch_81,Epoch_82,Epoch_83,Epoch_84,Epoch_85,Epoch_86,Epoch_87,Epoch_88,Epoch_89,Epoch_90,Epoch_91,Epoch_92,Epoch_93,Epoch_94,Epoch_95,Epoch_96,Epoch_97,Epoch_98,Epoch_99,Epoch_100,Epoch_101,Epoch_102,Epoch_103,Epoch_104,Epoch_105,Epoch_106,Epoch_107,Epoch_108,Epoch_109,Epoch_110,Epoch_111,Epoch_112,Epoch_113,Epoch_114,Epoch_115,Epoch_116,Epoch_117,Epoch_118,Epoch_119,Epoch_120,Epoch_121,Epoch_122,Epoch_123,Epoch_124,Epoch_125,Epoch_126,Epoch_127,Epoch_128,Epoch_129,Epoch_130,Epoch_131,Epoch_132,Epoch_133,Epoch_134,Epoch_135,Epoch_136,Epoch_137,Epoch_138,Epoch_139,Epoch_140,Epoch_141,Epoch_142,Epoch_143,Epoch_144,Epoch_145,Epoch_146,Epoch_147,Epoch_148,Epoch_149,Epoch_150,Epoch_151,Epoch_152,Epoch_153,Epoch_154,Epoch_155,Epoch_156,Epoch_157,Epoch_158,Epoch_159,Epoch_160,Epoch_161,Epoch_162,Epoch_163,Epoch_164,Epoch_165,Epoch_166,Epoch_167,Epoch_168,Epoch_169,Epoch_170,Epoch_171,Epoch_172,Epoch_173,Epoch_174,Epoch_175,Epoch_176,Epoch_177,Epoch_178,Epoch_179,Epoch_180,Epoch_181,Epoch_182,Epoch_183,Epoch_184,Epoch_185,Epoch_186,Epoch_187,Epoch_188,Epoch_189,Epoch_190,Epoch_191,Epoch_192,Epoch_193,Epoch_194,Epoch_195,Epoch_196
Max Delta amp at Fp1,37.4028291671174,31.6832970908427,31.6456745780732,89.9848561111894,87.4001431319994,72.4652769180876,32.7411468405308,14.2163971360878,18.3532650711957,18.5709086802466,23.1795875600982,32.6457836552659,58.5103795407297,87.6687295198101,98.1501925978257,95.4059724306158,96.033113069585,100.484958570387,120.520875507372,124.105741110459,60.2242996642231,57.5671288565635,55.0551457883876,43.4466744625309,39.5418822263245,58.2957521423507,107.999417381917,125.807466738278,123.255471165553,21.797609268234,27.4181431175389,28.675998303825,26.7179115447932,32.8326047119115,38.339556643136,41.7853100208286,26.9454577544519,60.805058617455,75.8369930916923,80.5116313223959,101.724963794537,126.12021449843,106.28816658303,96.6955397245724,86.0588215859077,111.626423430701,56.0064879983444,58.6300843703505,35.470139332341,25.7136880148588,41.3780103235524,41.7102538975137,48.7142480243549,63.2875038242676,62.4751315293991,30.0458296685764,66.5951142035353,69.8974483643754,62.8056841168961,58.4294914582106,93.4220119076942,100.287122385234,75.2044644440237,77.8066833603536,50.698788619962,56.6031556030075,66.7078173350277,34.0776640542695,53.1836725837385,48.9474742610906,46.5392682956657,60.0424864323273,102.509587932385,95.0045267993229,104.230086408996,85.6579644790992,117.198208803129,117.214040856272,87.7558713991917,75.5893755594655,95.9322019835303,94.9808135000742,75.0618562036377,67.8151494668078,54.9840441445871,55.5613801527029,35.2719605795058,41.2560776730933,39.2652871933839,43.947414390279,57.9700640643612,78.0475093327829,75.6777183797613,94.6393792050176,97.754079620388,142.559759798157,68.5074965326059,38.0024805601792,80.0293645416125,79.4341878325486,39.7593175181618,104.77381142482,102.199071310708,47.8384407324419,63.2417214089142,31.2372454413159,92.9485967381351,94.5883645671069,51.5025859498046,105.168188032303,42.6706235405808,42.397802351448,44.1252097882749,55.1319497327165,47.9220376428981,49.5496973069384,53.2023064078817,58.6573823749507,64.6774765999496,140.408646360785,80.38453379756,83.1904747158748,32.9810028544647,45.6669222061689,45.6440298652938,44.6590438887345,43.8169009976379,89.5562347547499,84.6914087661144,41.1874656348359,50.2903763223674,42.7589744880101,45.5337744946511,34.3250389924619,40.0720748608498,72.1279496218536,71.323183218735,105.548018953846,102.854699488376,110.01784353305,42.8451504054188,18.012629806165,35.3457302170769,20.9382323854724,21.7649103698995,20.5727012887144,14.7632137932248,17.6981374152781,17.1201309770675,17.0674757224317,59.078502589393,74.945943186577,71.5133426912567,69.191263805241,95.8760108356323,81.1549386067135,100.952501075722,101.988079096532,30.2220890052912,37.8317458470747,44.1375815563266,26.4182260343847,29.1465345936746,40.908298479861,100.954809586299,94.9667576176483,139.767624131375,106.723092956864,103.959930985538,103.550176599565,103.566419077179,110.569980356863,101.299598924248,44.7364053276077,68.5681241551577,68.5946433040538,114.060769551778,75.546685921243,40.9099731361696,20.5714341794171,31.1103003072933,30.03020203877,62.7468950290346,66.7672708583597,67.7058905710815,80.7048758086411,109.350615693496,110.670218070099,100.459416908917,83.832090901715,91.4142149319076,88.4137045758622,14.0580994230434,25.3607395428267,27.2784105181778,27.2539681036898
Max Delta amp at Fp2,32.7201349727172,64.0620487195452,32.1706439028438,70.7512180083324,71.4332304181544,41.6541344038287,44.6653095096218,16.5520805776139,17.9499154123655,13.5306216578551,20.898291385952,39.0320241538027,57.0502555937546,118.529309565329,128.071914804124,131.098226052278,90.4369096602145,100.932319860019,129.383098388816,132.209010108876,82.0475136145365,62.8131045374667,87.4608010119329,40.6844910100511,42.0239787576428,58.3295472547217,83.4808907639937,81.7374162735092,72.0230738510989,25.9316912821493,25.6981422359778,18.3619185490002,18.8144054279137,34.2775702224486,38.5160738703408,47.866709297724,51.0026070194016,47.0383653721897,102.799466065526,101.036390334791,97.7400953579041,86.7773722833958,91.9776243237518,113.647668248603,106.228633330664,150.363945279263,74.4009133877011,75.6326316449588,41.6574317663,33.7614216121824,31.4763120096753,29.4688149655379,56.9635691746532,66.4491148444768,58.161835493313,30.8639176924222,79.8342988618011,73.5879545586567,55.6345311742034,116.75462903045,107.461191970903,74.0207187937418,80.1927435747012,79.7777765674874,104.537151062165,56.0710224500824,63.0373511244148,38.5425063238042,36.5437900555066,40.2222978346391,43.669796915413,33.7829349210656,84.3689309421566,70.4004906134827,71.9655187344902,86.944735615856,102.172949170003,105.271228611336,91.7401143842406,90.7679170871319,88.6189953797985,87.0444700712832,50.27650143281,47.9002091099827,54.3419697760342,53.7540113528841,52.9277064099718,37.2368446308854,34.2587735821047,28.4931018935776,52.5441648424989,113.112175786309,109.311909453832,81.465383668523,106.317156515904,113.591587217949,51.5068644907095,45.511170433865,79.4945805234511,82.3455479533585,60.8174028662947,88.1688810706468,89.1268944674623,84.9609323029656,65.8803079561941,71.03987965212,58.3879701747296,58.6458089747781,34.4055915307719,36.7173168110065,50.2780325603744,59.8637208430069,60.7659468429323,48.4252552631981,48.6669515065568,55.5378072648088,64.0026898870259,41.8227611154052,44.5400894738517,42.2847652840562,45.2478579612962,88.1613272852688,82.0884821597606,50.6952467842408,50.4240779932136,54.9958557730568,53.9230632268561,48.5302609796517,49.5579255684609,63.7112837182633,61.8345953999799,50.9310662641148,47.5331882812769,35.2254126799459,61.2253759946416,54.8916629392211,40.3318208397212,70.894403563182,64.0643326833889,58.4133971254798,34.9635347252252,29.0836009138428,30.7506410901264,25.223167602231,17.0994446344946,19.2652190797042,21.7144004082029,22.7108907835478,23.1423592869133,18.4226877189153,52.6514570037868,59.694621310709,76.9521409127395,70.85702511085,54.1697834439074,54.3018086337766,70.5265061015546,67.8090440964379,33.6972845471609,45.2930479834046,24.6506084222917,26.6864506278792,25.2973984826882,41.3267639560756,80.6009164458439,81.4623138516272,127.586568157486,122.201557264286,81.4248022765075,78.0842144750519,85.0671821480668,98.0389799498697,101.196548180199,35.129276989866,78.3771810796405,73.7224096812729,122.751077799181,52.0550578862933,33.910116364096,30.5088405711378,26.8707119150779,30.1648338036121,61.6153544433748,87.1392201746362,89.7580369385584,70.8568182941245,98.8495253277098,105.589551313642,98.6959330710303,53.0174612691981,42.686054164356,38.6747142170505,15.4560590748075,15.6844174657417,24.8771146674557,25.0075972584774
Max Delta amp at F3,29.3319642611232,16.8314964922847,14.1236246377623,28.0762969861136,33.4790499562503,34.1193288317393,16.9524086597004,16.0715626428333,14.9767340157667,21.5553030760579,24.0752743210939,32.2610198018595,33.6051349585103,68.3922622082446,65.9077540221139,51.5235172142916,43.2670243177712,52.5262299331362,60.5101715528691,53.7974872057256,50.4664149595589,48.2911994756164,22.2907096190882,24.7452371575113,31.7744693783124,36.9523957812691,40.3740962888865,58.277375999706,55.5132488202459,21.5874762052052,21.5448803929462,23.4819666904562,40.4611911562223,39.8464645140441,32.9391184349368,30.4973495296299,27.3484940015573,35.3689966299093,34.4742580400488,52.4764492859052,50.7381541670992,45.8564657420304,38.9805869288265,37.4380715002361,36.1230643696075,32.7451044665057,52.9482088148159,64.5665043625748,83.2403403625542,69.2602508213039,38.5103752518626,35.8163144891268,31.1079931252942,44.349277892392,47.8452035981068,50.9309152982104,42.4732908902939,58.806206541754,58.9764160997884,45.0259658513584,45.7934458565798,36.9627121199237,32.8710684955335,35.5527910648477,50.3673270072006,50.884848828866,16.8819430274807,18.1465532554516,21.8556094410773,15.945355077234,46.039284225058,51.0558156469791,57.6223680091028,37.2831514498055,40.0978705027664,32.4263791676239,37.937889525304,37.5923378921433,40.653507626156,31.2770378082765,33.6236865716669,35.9104709734676,58.265963364991,80.1598829369511,62.9975960405087,69.1171115815751,26.6111389748295,33.5828669037078,27.1688241578608,36.427684966161,38.8925855577398,41.6136805482055,40.6464016263556,42.6848024992745,36.7172230601309,47.7935202292864,24.8030909645754,23.2893777744284,21.7293347944261,46.9684078654384,30.3777799357382,26.5134998040428,64.3813750285815,62.2133817464994,61.4396717365864,35.1197234136207,45.7950091256292,53.7763184446311,53.7470197023242,34.6503466717972,42.9558222476419,50.9372678762384,55.6370109090335,29.8090234140436,48.8332818398363,47.2220444053117,48.215433501237,56.0381763445548,67.6267425532981,60.2566158424758,61.4817257817818,55.4589605467446,26.4629931057012,29.087337601749,25.950619442616,25.521446327412,33.5737285952902,18.0762207744048,19.4763072355196,25.2919444396484,35.9459385644289,37.9386733608543,91.2557253615591,42.7986260299127,37.9083218369307,41.3859654914285,33.5431866540069,28.1993132499985,46.4138978670381,41.8571538780913,46.156868031469,18.0008418347107,24.4928055194501,24.407230850231,51.4927985595168,16.0733207240197,33.3449077759898,16.9151946661954,22.2165216389763,14.0745661363431,20.3347741845501,26.9816603533321,68.5136494159867,61.8961706895433,36.4841404709538,37.3990090421688,48.3130834247916,50.8926701793494,24.2690803326279,26.4213948094308,15.0488099635514,15.3343535971978,13.9598814461698,13.6252044039251,34.614249525939,33.2859234125817,42.479427262604,22.3200469139569,24.5989145571455,26.6775897618312,39.0517973170045,27.2866672383741,49.9131356686872,45.7590293561737,50.5170027368306,51.8347992248554,56.1839949795392,34.5806538393834,26.6701109418901,18.5907919910362,18.5465546033043,17.4815300727201,22.3236926671812,22.4082246239686,26.8057424785919,26.2225347374614,27.5860960765018,36.0243229527794,31.2636029296924,15.8522922335941,21.3131017414779,18.8425991143782,6.63225244517182,13.5994812265456,26.1504016352555,25.3466440209494
Max Delta amp at F4,26.3298769469639,43.5777486290715,16.2435954069206,13.7698479379925,36.8249652155571,36.7016255326573,60.4296855741809,9.17812509281649,20.639152521097,11.8568529996587,19.0760466600125,27.8081050238931,24.0404702801548,33.0972743346256,40.4527644833086,39.0375610074074,41.4352529687587,44.9837577417832,42.2108268246458,52.7732236482521,50.7401529179171,46.7703942528725,90.0870361459053,13.9542619214586,29.29584567776,29.8433581973496,26.698489715292,22.0377333084647,24.7449765922375,13.0887908435234,16.6972512883054,18.1970180414872,19.4501879614647,19.9792597342086,24.633506587794,25.5333080958694,23.530249267808,20.9775954983674,39.6302660465809,36.9995971808699,35.9993837623687,23.4172674402374,36.5706730751406,30.3476161957516,30.2753473865638,43.0244204657683,43.8322516695642,44.7544339714765,31.2503498052475,27.2862186243135,21.9899517129974,23.3647469716747,23.907075183254,23.925878523378,17.8995165229943,18.2121625601948,30.7730042353395,31.7746979175703,42.2876213173304,47.6513679871759,63.699740140328,33.0374123509919,44.3713822042431,47.3973079832104,56.3681228674754,56.7215501321733,31.8298668946416,20.0755965317637,14.7194869293611,16.9017839094727,20.1294831693914,33.8795454714768,41.5955449418468,34.2945354016693,37.8306398956123,36.6979579808868,43.1374298002717,34.9780938052949,35.5827555458913,36.2635828648711,35.1445179350368,52.4454249377626,58.386411117319,55.9390266082632,45.9824570875213,33.6656279365491,32.6603102111706,30.9060036864869,30.4855315279877,27.3098449012508,24.8837645940257,30.7487799226908,39.5514418644708,67.836857978221,34.7293021154209,36.491652166304,37.946597981007,38.5032640186975,25.6029707938846,25.7799182321607,23.5068925286788,28.4635155716741,58.3460967040221,114.35852529467,88.4793495411117,89.578589108122,63.4208918466357,59.4698476345696,59.9272511316895,26.4267790090327,47.5494446579335,56.2511339522152,56.2183909764172,29.9997918292104,34.671274232615,37.9822507497489,46.3490820784758,42.4893946376353,31.1098240171833,50.7467221994768,49.5241145313778,29.2402976256995,53.488215872713,44.8780691765038,27.9789179553646,30.4152140470416,30.8916925119733,30.1360429260713,25.3176597627675,32.7620564458154,49.3451222917222,52.6208189552384,40.7754361620212,31.7078312817454,57.7875690177278,58.4442111113791,30.6753436885673,30.9243973977357,49.1487384533319,40.996925739826,30.5812673974522,25.6836596194246,20.9598347827207,20.4451075114214,14.3964854670666,19.6157517376447,19.7725275812135,20.684993981502,21.3603116858731,12.2615571440243,10.1346362275967,19.2356351418306,31.0533181867902,38.1535462945039,39.6392015252327,24.0551808938208,27.2906658696341,22.4487368909151,24.7777279135787,23.0966771840526,19.3241391685515,20.2668620660014,18.448139035071,15.232785424137,19.5442879258288,27.6433672513577,44.8174150120834,42.7891964907918,33.2479513971879,28.6435025911384,24.7873816349328,34.5098088317714,38.9970385652314,27.8912717604694,64.4548215327394,50.3744126227314,54.4636084182238,45.245415644789,22.965610193959,25.9116092123429,9.89104478907703,29.4479518506489,32.1907276654149,43.9279151063111,39.636581547781,26.6171707830489,34.7639614986751,42.6318430457136,20.7431837910334,24.2459903468734,30.0415412847832,30.6116151850514,11.8124979471112,16.714191385974,25.946567298104,26.2230585333635
Max Delta amp at C3,31.5479294635753,26.8522211625188,28.0930324214203,12.6551064250243,23.0213611200209,30.6421556174798,31.3635689867399,30.4379665656561,9.97512610584997,24.5342965384426,19.9379020359978,24.3335874015958,32.7451454704464,36.4651004486318,51.346736651343,52.0420593581732,38.0065681176395,37.4092693203062,55.6667741656557,51.498035079887,52.5026232407946,48.895036864106,33.839704989847,20.7519203673804,26.4706031680948,46.5605896733055,43.3558982651115,47.0294297073559,31.8732834013862,21.1014767344173,23.5320098141285,22.5944589959239,27.7796492932832,31.8091308312051,32.3991908570918,25.9169524599839,26.1580869160516,26.4284959093627,22.4986067444819,46.9944169362678,46.4699327380545,30.2207674456641,31.1778576747007,21.9060004407593,29.681366554982,31.1912220207633,41.24266086005,46.170343210842,48.4783623111454,24.1940625476041,27.4694173986164,21.8783520834773,32.0247461743243,29.4859418284804,28.1545309833432,28.5795104261173,32.6000592632739,41.2355616760949,44.1780745138443,44.3904131493091,47.0363891103574,25.3649829800676,34.5555399478557,40.8575142727621,44.9321945931717,46.7230610219847,18.142226740669,20.9688880771608,18.2607222419176,17.5154118236934,26.7665761540306,49.5373340770413,53.9737180932849,41.9315164451186,39.109116932904,35.0290621605895,25.9180460642001,31.6219690773846,30.7396742495959,34.911129210952,38.1378760540222,36.7388976948109,27.3147883517265,36.8084780382243,29.5379460326618,35.7523460068561,28.8750211343659,20.0938869913406,18.8471970357223,24.6137699530711,17.5557830915151,67.7885785468197,69.9121268386544,87.7031922031741,54.6370006073283,43.940206564134,38.3591134198322,30.2311018937664,42.6485804221242,48.8917529343034,23.3969439785018,20.6461286031496,33.5802670601983,36.2460470726605,91.7738089812888,44.927034641147,57.957534256263,58.7870015508193,38.6606672176532,19.5458269216101,38.0883524359831,36.4742569894572,38.3254836283767,22.2771754082326,32.2964104309658,39.9043674252508,41.3472626893179,56.3023548976551,61.5478153432398,45.2715784376797,40.7661278833087,36.7485007315298,36.5981160565985,81.3006873346511,29.2945208714711,20.3155422691751,26.1686224585884,25.0018018824707,30.416630416186,31.1054364909527,40.843645205253,29.7550536818014,77.6035709572841,38.4029340090964,62.4302838573376,67.3673909684768,48.0609522602698,26.7495445550775,36.2389995223898,38.0953157173541,39.705394460265,21.3213187462315,18.8595361128683,18.7134227159425,56.6657455837921,15.5434524486591,31.219223346457,19.8316657071527,17.2262723250111,15.9866321647653,18.0276582421232,21.9436809405658,61.2622452524335,55.0496151271686,45.2877209519546,25.5725601010462,22.7052101316741,17.5295395636363,23.4917346999107,19.989565994603,20.5366424712883,19.4250571647072,19.9911707334297,11.048795588972,15.1906563878536,28.8854603666341,32.868406055251,35.9658296476133,42.5989003876341,32.4396210409759,39.6870409486135,31.7397353094235,49.2903438350991,45.2128444439552,36.2304259362041,40.410790551786,54.2816126462449,52.6752420662039,40.7815975839533,14.2316652264545,13.3417642757935,21.5171027489159,20.5768401777944,41.9162702058448,39.3485617377936,33.4044989810814,35.5401126677546,36.5637831992543,25.7569316611456,22.8111676135998,27.9012657467789,27.4680486514392,11.430788836995,16.8509292732304,26.4735194950444,26.8743808783906
Max Delta amp at P3,25.4876871505113,18.2024274113916,13.968583176084,16.0969508691911,16.7874515990069,27.4207664040578,29.1801374750964,28.8815256210414,20.7023990225065,16.0697402490455,13.3250621697869,45.2591140506504,26.4428874726196,26.4450173188728,51.4021850336418,51.4287012719864,51.2228612461921,44.1000386616719,31.9986423843993,39.4151593222305,70.6706889972519,36.9629526425447,19.0150605896769,17.7178953461889,17.1160631767616,34.7597572322121,34.1037400576155,41.2063455879361,36.4787138865636,25.2538350481,24.8292592102778,28.458609396215,27.515532945849,30.1267495521137,23.1516029061319,21.7929943827036,19.3688223845372,25.4273144999678,26.3850152428759,47.4097076672787,45.7719769005074,35.4210475609391,32.6101072198299,26.7253257660753,20.5725356108499,23.1613495116089,46.3038849874376,46.7274945764038,49.2127651579629,28.8148883750407,28.7362506046125,23.6834451208135,15.896220040879,16.6702192324238,17.8566475981381,16.1774313113267,21.3107369181463,39.1407511492877,41.1345737527089,44.338470751788,45.4282667900973,30.1196654543225,40.7378625439444,49.1948671692339,54.3139711165589,55.8080089927287,33.4809424246308,28.3677240065728,25.9973866974615,22.51129784742,30.8651213581188,33.4389816019225,33.9423756248693,52.8000427481307,50.3370317326017,23.9632024520517,24.4407710365578,28.5936140487345,37.9790356462612,33.8534085810295,58.8144164784407,35.3225986804828,41.6804741674925,51.0152947205503,42.3881367299108,31.2353396032088,34.119335993174,27.6388392070121,27.1948900942851,28.6902398137873,36.1457872440491,38.3300837395,45.9239264617182,56.7649939773968,53.8807859973222,37.5206398209525,38.6503411100651,42.2820776189841,34.6299639849973,27.4228727859215,24.2577607401718,18.6897219783546,34.6378182633965,51.4150232807495,70.2190237435712,54.41496412897,43.0503584711694,45.1641282692427,33.8353695693157,25.9764280355097,27.5977473102483,28.1288120398844,22.6550881829123,22.9734291477241,26.319712634707,50.0899652394683,47.4685846797112,42.9149879117834,46.387959062551,37.1669463909923,46.3744824889033,50.5980610397011,51.0623025078009,125.889657733812,36.3371012903525,35.0970742561107,34.0370776844819,46.3977603847019,33.405890717891,41.8380764855682,34.3836599231387,41.4854862300244,41.1003459104221,31.3122155252388,53.8241845002938,56.2741177557964,37.7196314907633,36.9620202308868,62.6161497863616,51.3532388986948,82.14804949635,36.7474549847944,30.507133715645,25.856111467734,23.9191614950693,21.7373351560907,27.4294234295444,27.7093161836467,17.8963251314014,14.7614971725389,19.1854058919707,27.1764266462397,68.4084304790949,67.1653000422789,47.3274301657171,74.7011986293346,29.1427294178772,33.6758125549779,25.3222918776017,25.6070273846293,18.0988484371028,23.0596246752577,21.4447463275563,20.4021201834877,23.6769793460285,54.2810996515263,66.7550140409779,69.4702308741598,51.3775646393827,33.6160600181833,30.883220785454,47.1122364020325,42.3504053686165,31.181136594493,53.0823730729211,51.8824380825371,66.378122667595,65.3588377794967,54.1208450298182,20.2495867491668,11.3684799578061,50.0978410714136,44.3650003527233,58.8397847084689,58.9699258758281,42.0302750349114,41.4597431751335,42.7106049234817,24.643193986946,21.2532622308973,24.5302041528934,22.9450447160234,21.9214460100098,10.089463079284,25.5044688762811,26.7899670240555
Max Delta amp at P4,21.2546511835646,23.450827682001,22.2882056240398,13.5649192818755,21.2471320833188,20.536673349995,28.4734080763931,15.1819847180238,15.6622960294701,16.1381735870384,20.0292681290164,19.9662609401163,20.6843588206762,27.8865390947777,32.0413311988892,48.6261003658204,48.7276639315803,28.3115120135062,30.4913624864393,33.1898116894003,37.5025160360603,37.1554059543283,60.1441387432147,12.5480393797615,20.2570172208281,44.2897643348793,42.3363901491838,52.0052801124739,49.7887727386068,13.2978957582665,25.9717313187797,23.8070879889481,15.5111787785244,21.5263161156836,17.1515603437608,17.5943768230578,17.853483935793,24.5260306575293,36.334417309163,33.7846503402473,32.8273356594594,22.0519080770183,21.7356855668374,23.1257686967412,21.7542272573546,15.5593027292323,25.9883202825096,26.0108955730098,26.7496342741753,24.8378803609145,20.4200859465405,19.2454921728596,12.7220430003612,14.0348814990811,14.4953217398802,19.598630152706,24.8112129376444,25.6177868830075,46.0058740482917,42.3012725307943,60.2834327160073,22.0171614824182,40.1396808907335,41.0292689806833,38.559361821324,40.5875517131464,20.2659361295412,14.8580994678828,10.208160778446,10.5260945229448,42.5707374042796,40.2081269251399,39.1944445913552,31.8643830373364,34.3804913078638,34.4087480878418,34.9649062324597,35.3613193610149,32.8733722758674,18.0001944676774,29.2348552480639,30.2222142873383,21.5900113956511,42.1692583715782,30.5400522504701,27.867574745723,24.5701811739766,26.938245508558,27.0671890197838,26.2281657993433,24.0960668601945,24.8435658634201,35.564421637502,37.721603192227,38.1463073116753,20.8247139821737,25.735373722928,26.2322244028245,22.7726356107821,17.6674416209052,20.9194277390302,21.7532269465617,27.1896149650905,25.4144870340467,21.9570979560492,19.5450241555333,25.0807574776471,24.7299913939401,22.7637773821581,15.8684491344164,28.6602738257482,25.74262355849,32.8927796477677,24.2370790975822,23.8306317767452,41.7282091381533,43.5770045796861,69.7303702128955,44.1517227131628,29.8065420819801,28.0313610030604,25.1947018113632,25.6442577633558,118.000275539521,26.4284858674526,27.2342136399622,28.363030189486,41.6034108687502,42.7225918666532,42.90900156313,28.8562735174994,24.12950017418,16.4303792850759,16.58409028356,25.2306782692496,59.0735319904112,55.0504278228348,38.0993786926774,39.8981957760359,34.3197717220899,34.9861210137254,21.5976862984304,15.562986294365,31.6318898014155,21.9109880789244,21.735303150735,10.5554481222425,21.5071080987531,10.6322516338437,13.547904817727,13.9217915575851,27.5812167735977,27.1387339860073,29.904693854439,19.1551898526262,19.6344889907726,18.8083687538041,18.658205394149,16.4404510499417,17.5686354279791,16.2183181036318,16.3250427692183,16.830636423552,16.4789816384236,17.7472654185896,22.481929059214,31.6530080908478,29.9036598218396,24.6681356162824,17.1086157379007,20.7992975758853,25.0869760579398,28.0981446932126,30.8765778468217,37.7292642929489,38.0183484240987,37.1385858308584,25.2574006072341,16.2425920962048,10.0776176081681,10.3492070342328,13.3184064638794,26.0468584071949,23.4357054098185,20.1776898476207,22.0221268159544,20.6775382181239,24.312798616314,21.7072815221952,22.2845936133067,19.0485734117166,18.1978420757869,10.3749452047977,8.79524492135699,15.4815733686979,15.9281595542686
Max Delta amp at F7,63.483979851425,32.1880724721312,22.663961159073,39.0852903045334,85.3852708059559,87.0060616146507,81.5897198819,22.3338184582505,23.3601313250277,30.051652576434,23.9511820052972,27.483141831465,26.4857424970073,43.3650231055802,47.0493483217149,47.2261702497022,51.2089676813157,73.1911955011895,43.9998856827136,43.112762165266,62.1276388122691,83.3617996079879,39.7734279309889,24.316632447062,29.1097117188676,72.8730737036436,80.549242984811,78.6027400679026,68.5318144628544,38.4857101110507,35.593254039894,32.4730807993929,45.2224056061223,42.865046518426,40.5618537822731,38.7156504118192,41.7961842888384,33.1161879494331,63.3660205182602,69.4712130978748,59.3356601858508,74.6173058624581,63.7630492443689,73.1679306696039,70.6971718883722,41.6895654212117,45.4555502525476,46.8563621526551,33.7366980006597,33.971441783697,40.5532678990659,39.3770816876096,25.9899195822722,34.7277833923,34.2446987831018,35.268627707143,42.0213382145051,100.967727857735,102.891683720336,106.049185104992,63.1844072439134,54.2012234525353,55.3615951226628,67.2809248024262,70.2574297053509,90.4463452185653,32.189053183835,38.4342291720514,37.4914864037695,52.3068552529674,39.5957870761375,65.1255483033391,72.0791230162704,41.6113658303656,33.9250036276646,27.2007318604898,36.4575695130125,37.7117960369904,56.6292994137652,58.0794257120432,55.0209768106538,51.2532010829054,43.7143267746944,43.4419714434449,46.3463686342421,63.7322928496781,67.9162886644008,42.6977131789048,41.2208569735162,57.4748843984029,24.4385345665103,97.2105362408193,87.4608693027406,83.7815500126041,69.2499258955904,52.1719141001679,77.2199057709139,73.3152324573319,132.328620113258,80.7445838726135,53.67627468987,65.986834944044,49.6364086770598,51.3801488676069,65.6439773143984,37.3591120395294,58.8343985161404,71.4929375073242,69.6614656212392,76.221048967187,50.4730452809126,40.7501201520492,40.6370511604728,18.5583203242943,33.5882106687328,57.3778362085288,53.5822554337968,57.2363781200934,57.5483693458351,54.3462492008894,70.3170838027879,42.1528799990012,52.5951064296582,27.912923296174,38.1933460587342,38.2061465183508,45.2186040347687,42.3849157448772,46.2462543727438,46.6584899080794,30.7041390757071,40.5922377140765,53.9816139948098,47.0297921057073,88.2923441385245,95.2644042626608,59.2189360893953,57.3579820392578,123.747041028125,56.6086379946463,75.6425249536282,60.1942669510901,29.0967204513265,37.8986792775798,45.3171421135276,24.1445883456279,25.593329130778,20.990150445356,18.5349922520898,20.802335805472,26.6014961589706,27.2984541747696,85.0608477390481,83.8690907747049,48.0794344148548,62.4696171975038,60.2102041235869,33.7462752706306,44.8646807456293,36.4295047434942,35.2755801803568,39.7173545573204,40.0121337289133,37.0928496170299,26.3840515044774,47.5569397213076,68.5211143306795,65.138266364301,53.8126013104475,56.1188638470153,58.4711877634737,83.1981405257307,101.909002872541,105.778109997628,77.5498249963888,41.306155914506,62.4926462729572,64.1505304034073,43.0782789494696,28.2258117864224,26.1685027238816,57.5315079865305,56.110571195201,58.0380307952605,62.8291028632795,56.4359934969815,45.5101029094011,48.7459701311225,41.2581157875674,51.8240550036938,72.6182740078073,79.7682230693035,9.4065418746035,14.8691161760264,44.6062486740048,41.9893849997443
